valor,tipo,amenaza,nivel,score,confianza,pais,fuente,visto
aroma-247-kw.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:49 UTC
artistcontracting.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:49 UTC
atmegymed.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:49 UTC
bancuverperu.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:49 UTC
bankaifze.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:49 UTC
bellaoils.com.au,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:49 UTC
bestories.co,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:49 UTC
bibliacientifica.com.br,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:49 UTC
2ndhandbiz.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:48 UTC
4threv.co.uk,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:48 UTC
8k.is,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:48 UTC
ac888.club,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:48 UTC
aitesas.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:48 UTC
allinfosolutions.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:48 UTC
sunkislandexotics.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:04 UTC
salemag.net,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:03 UTC
scraplinkglobal.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:03 UTC
sepetavm.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:03 UTC
shimitop.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:03 UTC
smccsacto.org,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:03 UTC
